781461	41,104528625	15,505829375	543	64
781462	41,1010602	15,5417176	470	64
781463	41,1010602	15,5417176	440	64
781464	41,1010602	15,5417176	364	64
781465	41,1010602	15,5417176	410	64
781466	41,1010602	15,5417176	413	64
781150	41,0668373	15,5212671	556	64
781151	41,0668373	15,5212671	521	64
781152	41,0668373	15,5212671	497	64
781153	41,0668373	15,5212671	499	64
781154	41,0668373	15,5212671	486	64
781155	41,0668373	15,5212671	471	64
781156	41,0668373	15,5212671	449	64
781157	41,0668373	15,5212671	409	64
781158	41,0668373	15,5212671	380	64
781159	41,0668373	15,5212671	357	64
782560	40,868462333333	15,740874777778	695	64
782561	40,868462333333	15,740874777778	715	64
782562	40,868462333333	15,740874777778	747	64
782563	40,868462333333	15,740874777778	769	64
782564	40,868462333333	15,740874777778	774	64
782565	40,868462333333	15,740874777778	778	64
782566	40,868462333333	15,740874777778	795	64
782567	40,868462333333	15,740874777778	816	64
782568	40,868462333333	15,740874777778	892	64
782569	40,868462333333	15,740874777778	860	64
782572	40,868462333333	15,740874777778	921	64
782573	40,868462333333	15,740874777778	938	64
782574	40,868462333333	15,740874777778	846	64
782575	40,868462333333	15,740874777778	756	64
782576	40,868462333333	15,740874777778	803	64
782577	40,868462333333	15,740874777778	837	64
782578	40,868462333333	15,740874777778	837	64
782579	40,868462333333	15,740874777778	830	64
230031101	52,561110916667	7,6463701666667	38	100
230031302	52,561110916667	7,6463701666667	38	100
230031203	52,561110916667	7,6463701666667	40	100
230043504	52,561110916667	7,6463701666667	37	100
230043805	52,561110916667	7,6463701666667	38	100
230043306	52,561110916667	7,6463701666667	39	100
230043707	52,561110916667	7,6463701666667	37	100
230043608	52,561110916667	7,6463701666667	36	100
230043409	52,561110916667	7,6463701666667	38	100
230043010	52,561110916667	7,6463701666667	35	100
230043211	52,561110916667	7,6463701666667	39	100
230049212	52,561110916667	7,6463701666667	38	100
35190	51,8980667	13,7695937	75	105
35183	51,8980667	13,7695937	74	105
35188	51,8980667	13,7695937	70	105
35189	51,8980667	13,7695937	67	105
35194	51,8980667	13,7695937	71	105
35184	51,8980667	13,7695937	73	105
35187	51,8980667	13,7695937	77	105
35186	51,8980667	13,7695937	73	105
35192	51,8980667	13,7695937	67	105
37419	51,8980667	13,7695937	74	105
35193	51,8980667	13,7695937	79	105
35185	51,8980667	13,7695937	77	105
35191	51,8980667	13,7695937	74	105
40010	51,8980667	13,7695937	70	105
37421	51,8980667	13,7695937	76	105
37420	51,8980667	13,7695937	78	105
37422	51,8980667	13,7695937	76	105
40008	51,8980667	13,7695937	74	105
40011	51,8980667	13,7695937	72	105
40009	51,8980667	13,7695937	72	105
15400027	51,1982787	12,9844183	243	67
15400028	51,1982787	12,9844183	238	67
15400029	51,1982787	12,9844183	230	67
15400025	51,1982787	12,9844183	233	67
15400026	51,1982787	12,9844183	229	67
15400022	51,1982787	12,9844183	247	67
15400023	51,1982787	12,9844183	239	67
15400024	51,1982787	12,9844183	230	67
15400021	51,1982787	12,9844183	233	67
15400020	51,1982787	12,9844183	237	67
93878	48,4964596	-0,4076752	142	93,7
93879	48,4964596	-0,4076752	145	93,7
93880	48,4964596	-0,4076752	145	93,7
93877	48,4964596	-0,4076752	145	93,7
93876	48,4964596	-0,4076752	147	93,7
784771	43,200202125	2,8426165	32	64
784772	43,200202125	2,8426165	36	64
784773	43,200202125	2,8426165	38	64
784774	43,200202125	2,8426165	33	64
784775	43,200202125	2,8426165	27	64
784776	43,200202125	2,8426165	30	64
784777	43,200202125	2,8426165	32	64
784778	43,200202125	2,8426165	29	64
216587	46,4563488	-0,0248742	181	95
216588	46,4563488	-0,0248742	182	95
216589	46,4563488	-0,0248742	182	95
216590	46,4563488	-0,0248742	179	95
216591	46,4563488	-0,0248742	181	95
84500	48,984038	-0,7089865	280	80
84501	48,984038	-0,7089865	286	80
84502	48,984038	-0,7089865	284	80
84503	48,984038	-0,7089865	282	80
825957	49,959756333333	3,3825016666667	155	98,4
825958	49,959756333333	3,3825016666667	153	98,4
825959	49,959756333333	3,3825016666667	147	98,4
825960	49,959756333333	3,3825016666667	153	98,4
825961	49,959756333333	3,3825016666667	154	98,4
825962	49,959756333333	3,3825016666667	146	98,4
202090	47,1818168125	7,0202066875	1239	95
202091	47,1818168125	7,0202066875	1220	95
202092	47,1818168125	7,0202066875	1246	95
202093	47,1818168125	7,0202066875	1235	95
211919	47,1818168125	7,0202066875	1247	94
211920	47,1818168125	7,0202066875	1254	94
211921	47,1818168125	7,0202066875	1279	94
211922	47,1818168125	7,0202066875	1234	94
37150	47,1818168125	7,0202066875	1253	95
37149	47,1818168125	7,0202066875	1240	95
37147	47,1818168125	7,0202066875	1253	95
37148	47,1818168125	7,0202066875	1246	95
37146	47,1818168125	7,0202066875	1249	95
37153	47,1818168125	7,0202066875	1244	95
37152	47,1818168125	7,0202066875	1234	95
37151	47,1818168125	7,0202066875	1225	95
